"","codcomp","depto","secc","seg","zona","codloc","nomdepto","nomloc","nombarrioi","ccz","v_tot","v_tot_oc","v_tot_des","v_par","v_par_oc","v_par_des","v_col","v_col_oc","v_col_des","p_tot","p_tot_fem","p_tot_masc","p_part","p_part_fem","p_part_masc","p_col","p_col_fem","p_col_masc"
"42705","1003030712","10","03","030","712","10944","MALDONADO","LA CAPUERA","N/A","N/A",19,19,0,19,19,0,0,0,0,44,23,21,44,23,21,0,0,0
"42706","1001034403","10","01","034","403","10022","MALDONADO","PUNTA BALLENA","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42707","1006104067","10","06","104","067","10936","MALDONADO","EL TESORO","N/A","N/A",13,7,6,13,7,6,0,0,0,14,7,7,12,5,7,0,0,0
"42708","0337183851","03","37","183","851","03953","CANELONES","LOMAS DE SOLYMAR","N/A","N/A",3,1,2,3,1,2,0,0,0,1,0,1,1,0,1,0,0,0
"42709","1001137036","10","01","137","036","10020","MALDONADO","MALDONADO","N/A","N/A",7,2,5,7,2,5,0,0,0,6,4,2,6,4,2,0,0,0
"42710","0703001603","07","03","001","603","07921","FLORES","ANDRESITO","N/A","N/A",11,4,7,11,4,7,0,0,0,10,4,6,9,4,5,0,0,0
"42711","1203102006","12","03","102","006","12622","RIO NEGRO","SAN JAVIER","N/A","N/A",8,5,3,8,5,3,0,0,0,14,5,9,14,5,9,0,0,0
"42712","1006203069","10","06","203","069","10942","MALDONADO","LA BARRA","N/A","N/A",15,5,10,15,5,10,0,0,0,8,5,3,7,5,2,0,0,0
"42713","1003621601","10","03","621","601","10523","MALDONADO","PIRIAPOLIS","N/A","N/A",30,23,7,30,23,7,0,0,0,65,30,35,63,29,34,0,0,0
"42714","0502201013","05","02","201","013","05831","COLONIA","MIGUELETE","N/A","N/A",18,18,0,18,18,0,0,0,0,36,18,18,36,18,18,0,0,0
"42715","0313406043","03","13","406","043","03526","CANELONES","SANTA ROSA","N/A","N/A",18,17,1,18,17,1,0,0,0,37,23,14,37,23,14,0,0,0
"42716","0317057481","03","17","057","481","03621","CANELONES","ATLANTIDA","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42717","1001305419","10","01","305","419","10021","MALDONADO","PUNTA DEL ESTE","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42718","1003105025","10","03","105","025","10523","MALDONADO","PIRIAPOLIS","N/A","N/A",17,7,10,17,7,10,0,0,0,10,6,4,10,6,4,0,0,0
"42719","1005005047","10","05","005","047","10828","MALDONADO","BALNEARIO SOLIS","N/A","N/A",12,1,11,12,1,11,0,0,0,3,2,1,2,1,1,0,0,0
"42720","1003004004","10","03","004","004","10523","MALDONADO","PIRIAPOLIS","N/A","N/A",45,19,26,43,19,24,2,0,2,48,22,26,35,15,20,0,0,0
"42721","0317057028","03","17","057","028","03621","CANELONES","ATLANTIDA","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42722","0901117021","09","01","117","021","09220","LAVALLEJA","MINAS","N/A","N/A",27,23,4,27,23,4,0,0,0,64,31,33,58,28,30,0,0,0
"42723","1001332855","10","01","332","855","10020","MALDONADO","MALDONADO","N/A","N/A",16,9,7,16,9,7,0,0,0,22,11,11,22,11,11,0,0,0
"42724","1006113615","10","06","113","615","10973","MALDONADO","BALNEARIO BUENOS AIRES","N/A","N/A",18,8,10,18,8,10,0,0,0,19,9,10,19,9,10,0,0,0
"42725","1005005007","10","05","005","007","10828","MALDONADO","BALNEARIO SOLIS","N/A","N/A",12,3,9,12,3,9,0,0,0,8,4,4,8,4,4,0,0,0
"42726","1005006021","10","05","006","021","10940","MALDONADO","GREGORIO AZNAREZ","N/A","N/A",21,17,4,21,17,4,0,0,0,58,33,25,51,30,21,0,0,0
"42727","0406103608","04","06","103","608","04521","CERRO LARGO","FRAILE MUERTO","N/A","N/A",26,24,2,26,24,2,0,0,0,40,23,17,34,18,16,0,0,0
"42728","0701125434","07","01","125","434","07320","FLORES","TRINIDAD","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42729","1112007012","11","12","007","012","11120","PAYSANDU","PAYSANDU","N/A","N/A",21,18,3,20,17,3,1,1,0,66,35,31,29,14,15,36,20,16
"42730","1607204850","16","07","204","850","16220","SAN JOSE","SAN JOSE DE MAYO","N/A","N/A",4,4,0,4,4,0,0,0,0,11,4,7,11,4,7,0,0,0
"42731","1006113627","10","06","113","627","10973","MALDONADO","BALNEARIO BUENOS AIRES","N/A","N/A",17,13,4,17,13,4,0,0,0,28,16,12,28,16,12,0,0,0
"42732","1005204044","10","05","204","044","10828","MALDONADO","BALNEARIO SOLIS","N/A","N/A",10,3,7,10,3,7,0,0,0,4,3,1,4,3,1,0,0,0
"42733","0304003009","03","04","003","009","03221","CANELONES","LAS PIEDRAS","N/A","N/A",36,31,5,36,31,5,0,0,0,81,35,46,71,34,37,0,0,0
"42734","1005005009","10","05","005","009","10828","MALDONADO","BALNEARIO SOLIS","N/A","N/A",12,2,10,12,2,10,0,0,0,4,2,2,4,2,2,0,0,0
"42735","0508007400","05","08","007","400","05798","COLONIA","AGRACIADA","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42736","0317057004","03","17","057","004","03621","CANELONES","ATLANTIDA","N/A","N/A",17,15,2,17,15,2,0,0,0,28,15,13,26,13,13,0,0,0
"42737","1001024005","10","01","024","005","10020","MALDONADO","MALDONADO","N/A","N/A",20,20,0,20,20,0,0,0,0,44,20,24,42,19,23,0,0,0
"42738","1005005032","10","05","005","032","10828","MALDONADO","BALNEARIO SOLIS","N/A","N/A",20,9,11,20,9,11,0,0,0,20,14,6,19,13,6,0,0,0
"42739","1005005410","10","05","005","410","10828","MALDONADO","BALNEARIO SOLIS","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42740","1005005607","10","05","005","607","10828","MALDONADO","BALNEARIO SOLIS","N/A","N/A",1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"42741","1005005049","10","05","005","049","10828","MALDONADO","BALNEARIO SOLIS","N/A","N/A",13,0,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0
"42742","1202002851","12","02","002","851","12621","RIO NEGRO","NUEVO BERLIN","N/A","N/A",4,3,1,4,3,1,0,0,0,10,3,7,7,2,5,0,0,0
"42743","1005006018","10","05","006","018","10940","MALDONADO","GREGORIO AZNAREZ","N/A","N/A",18,16,2,18,16,2,0,0,0,41,22,19,27,15,12,0,0,0
"42744","1005307071","10","05","307","071","10954","MALDONADO","PLAYA HERMOSA","N/A","N/A",22,3,19,22,3,19,0,0,0,3,2,1,3,2,1,0,0,0
"42745","1006113634","10","06","113","634","10973","MALDONADO","BALNEARIO BUENOS AIRES","N/A","N/A",24,21,3,24,21,3,0,0,0,32,13,19,32,13,19,0,0,0
"42746","1006213600","10","06","213","600","10973","MALDONADO","BALNEARIO BUENOS AIRES","N/A","N/A",2,1,1,2,1,1,0,0,0,2,1,1,2,1,1,0,0,0
"42747","1006113678","10","06","113","678","10973","MALDONADO","BALNEARIO BUENOS AIRES","N/A","N/A",40,9,31,40,9,31,0,0,0,21,11,10,21,11,10,0,0,0
"42748","1507206027","15","07","206","027","15949","SALTO","MIGLIARO","N/A","N/A",5,3,2,5,3,2,0,0,0,6,3,3,6,3,3,0,0,0
"42749","1002014800","10","02","014","800","10900","MALDONADO","RURAL","N/A","N/A",3,3,0,3,3,0,0,0,0,7,3,4,7,3,4,0,0,0
"42750","0313001004","03","13","001","004","03526","CANELONES","SANTA ROSA","N/A","N/A",17,15,2,17,15,2,0,0,0,32,16,16,31,16,15,0,0,0
"42751","0313001006","03","13","001","006","03526","CANELONES","SANTA ROSA","N/A","N/A",11,11,0,11,11,0,0,0,0,27,11,16,27,11,16,0,0,0
"42752","0901119015","09","01","119","015","09220","LAVALLEJA","MINAS","N/A","N/A",18,12,6,18,12,6,0,0,0,32,15,17,31,15,16,0,0,0
"42753","1003211401","10","03","211","401","10523","MALDONADO","PIRIAPOLIS","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42754","1001729851","10","01","729","851","10020","MALDONADO","MALDONADO","N/A","N/A",16,13,3,16,13,3,0,0,0,39,18,21,39,18,21,0,0,0
"42755","1007605614","10","07","605","614","10985","MALDONADO","ARENAS DE JOSE IGNACIO","N/A","N/A",2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"42756","0337442403","03","37","442","403","03953","CANELONES","LOMAS DE SOLYMAR","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42757","1405910869","14","05","910","869","14941","ROCHA","LA ESMERALDA","N/A","N/A",6,2,4,6,2,4,0,0,0,5,4,1,5,4,1,0,0,0
"42758","0337484400","03","37","484","400","03953","CANELONES","LOMAS DE SOLYMAR","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42759","1003110016","10","03","110","016","10523","MALDONADO","PIRIAPOLIS","N/A","N/A",20,16,4,20,16,4,0,0,0,48,22,26,46,20,26,0,0,0
"42760","1003227701","10","03","227","701","10969","MALDONADO","SAUCE DE PORTEZUELO","N/A","N/A",10,3,7,10,3,7,0,0,0,6,4,2,6,4,2,0,0,0
"42761","1001004410","10","01","004","410","10021","MALDONADO","PUNTA DEL ESTE","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42762","1001150404","10","01","150","404","10021","MALDONADO","PUNTA DEL ESTE","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42763","1003103016","10","03","103","016","10523","MALDONADO","PIRIAPOLIS","N/A","N/A",37,26,11,37,26,11,0,0,0,54,31,23,53,31,22,0,0,0
"42764","0337484401","03","37","484","401","03953","CANELONES","LOMAS DE SOLYMAR","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42765","1006104017","10","06","104","017","10936","MALDONADO","EL TESORO","N/A","N/A",5,5,0,5,5,0,0,0,0,8,4,4,8,4,4,0,0,0
"42766","1001003006","10","01","003","006","10021","MALDONADO","PUNTA DEL ESTE","N/A","N/A",12,1,11,12,1,11,0,0,0,5,1,4,4,1,3,0,0,0
"42767","0813304056","08","13","304","056","08623","FLORIDA","25 DE AGOSTO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42768","1006002006","10","06","002","006","10947","MALDONADO","MANANTIALES","N/A","N/A",17,3,14,17,3,14,0,0,0,12,7,5,7,3,4,0,0,0
"42769","1003221413","10","03","221","413","10959","MALDONADO","PUNTA NEGRA","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42770","1005012801","10","05","012","801","10926","MALDONADO","BELLA VISTA","N/A","N/A",10,1,9,10,1,9,0,0,0,2,1,1,2,1,1,0,0,0
"42771","0910202426","09","10","202","426","09522","LAVALLEJA","JOSE PEDRO VARELA","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42772","1003127700","10","03","127","700","10969","MALDONADO","SAUCE DE PORTEZUELO","N/A","N/A",6,3,3,6,3,3,0,0,0,4,1,3,4,1,3,0,0,0
"42773","0813101019","08","13","101","019","08621","FLORIDA","CARDAL","N/A","N/A",12,2,10,12,2,10,0,0,0,5,3,2,3,2,1,0,0,0
"42774","0317057030","03","17","057","030","03621","CANELONES","ATLANTIDA","N/A","N/A",4,4,0,4,4,0,0,0,0,4,2,2,4,2,2,0,0,0
"42775","0317057020","03","17","057","020","03621","CANELONES","ATLANTIDA","N/A","N/A",23,13,10,23,13,10,0,0,0,29,16,13,29,16,13,0,0,0
"42776","0317059605","03","17","059","605","03621","CANELONES","ATLANTIDA","N/A","N/A",48,34,14,48,34,14,0,0,0,68,37,31,68,37,31,0,0,0
"42777","0308342711","03","08","342","711","03922","CANELONES","ARGENTINO","N/A","N/A",19,4,15,19,4,15,0,0,0,10,8,2,10,8,2,0,0,0
"42778","1001252024","10","01","252","024","10021","MALDONADO","PUNTA DEL ESTE","N/A","N/A",6,1,5,6,1,5,0,0,0,2,1,1,2,1,1,0,0,0
"42779","1003127032","10","03","127","032","10969","MALDONADO","SAUCE DE PORTEZUELO","N/A","N/A",15,5,10,15,5,10,0,0,0,7,4,3,6,3,3,0,0,0
"42780","1502034856","15","02","034","856","15120","SALTO","SALTO","N/A","N/A",7,6,1,7,6,1,0,0,0,20,11,9,20,11,9,0,0,0
"42781","1605005850","16","05","005","850","16022","SAN JOSE","ECILDA PAULLIER","N/A","N/A",8,5,3,8,5,3,0,0,0,11,7,4,10,7,3,0,0,0
"42782","0501410636","05","01","410","636","05320","COLONIA","COLONIA DEL SACRAMENTO","N/A","N/A",5,5,0,5,5,0,0,0,0,10,6,4,10,6,4,0,0,0
"42783","1005108018","10","05","108","018","10954","MALDONADO","PLAYA HERMOSA","N/A","N/A",36,8,28,36,8,28,0,0,0,17,9,8,16,9,7,0,0,0
"42784","1005012027","10","05","012","027","10926","MALDONADO","BELLA VISTA","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42785","1006213663","10","06","213","663","10973","MALDONADO","BALNEARIO BUENOS AIRES","N/A","N/A",52,36,16,52,36,16,0,0,0,110,55,55,109,54,55,0,0,0
"42786","1003028661","10","03","028","661","10948","MALDONADO","OCEAN PARK","N/A","N/A",6,2,4,6,2,4,0,0,0,3,1,2,3,1,2,0,0,0
"42787","0317262010","03","17","262","010","03726","CANELONES","LAS TOSCAS","N/A","N/A",38,20,18,38,20,18,0,0,0,42,27,15,42,27,15,0,0,0
"42788","0313406045","03","13","406","045","03526","CANELONES","SANTA ROSA","N/A","N/A",6,6,0,6,6,0,0,0,0,13,7,6,13,7,6,0,0,0
"42789","1301014007","13","01","014","007","13020","RIVERA","RIVERA","N/A","N/A",31,23,8,21,21,0,10,2,8,62,32,30,58,30,28,0,0,0
"42790","0317264031","03","17","264","031","03726","CANELONES","LAS TOSCAS","N/A","N/A",41,21,20,41,21,20,0,0,0,48,26,22,48,26,22,0,0,0
"42791","0209004007","02","09","004","007","02522","ARTIGAS","TOMAS GOMENSORO","N/A","N/A",6,3,3,6,3,3,0,0,0,2,1,1,1,0,1,0,0,0
"42792","1001106018","10","01","106","018","10021","MALDONADO","PUNTA DEL ESTE","N/A","N/A",213,42,171,212,42,170,1,0,1,79,47,32,75,45,30,0,0,0
"42793","1005204601","10","05","204","601","10828","MALDONADO","BALNEARIO SOLIS","N/A","N/A",5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"42794","1607001004","16","07","001","004","16822","SAN JOSE","GONZALEZ","N/A","N/A",1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0
"42795","1501210861","15","01","210","861","15120","SALTO","SALTO","N/A","N/A",30,25,5,30,25,5,0,0,0,156,74,82,94,50,44,0,0,0
"42796","0313005008","03","13","005","008","03526","CANELONES","SANTA ROSA","N/A","N/A",17,15,2,17,15,2,0,0,0,27,16,11,27,16,11,0,0,0
"42797","1409003009","14","09","003","009","14622","ROCHA","VELAZQUEZ","N/A","N/A",7,4,3,7,4,3,0,0,0,7,3,4,7,3,4,0,0,0
"42798","1503207875","15","03","207","875","15120","SALTO","SALTO","N/A","N/A",41,39,2,41,39,2,0,0,0,109,58,51,109,58,51,0,0,0
"42799","1503302603","15","03","302","603","15120","SALTO","SALTO","N/A","N/A",50,45,5,50,45,5,0,0,0,131,67,64,128,66,62,0,0,0
"42800","1006001012","10","06","001","012","10947","MALDONADO","MANANTIALES","N/A","N/A",8,4,4,8,4,4,0,0,0,6,3,3,6,3,3,0,0,0
"42801","1006001014","10","06","001","014","10947","MALDONADO","MANANTIALES","N/A","N/A",26,6,20,26,6,20,0,0,0,9,4,5,8,3,5,0,0,0
"42802","1006213713","10","06","213","713","10973","MALDONADO","BALNEARIO BUENOS AIRES","N/A","N/A",30,25,5,30,25,5,0,0,0,51,29,22,50,28,22,0,0,0
"42803","1003028669","10","03","028","669","10948","MALDONADO","OCEAN PARK","N/A","N/A",22,12,10,22,12,10,0,0,0,17,8,9,17,8,9,0,0,0
"42804","1002003002","10","02","003","002","10321","MALDONADO","SAN CARLOS","N/A","N/A",55,50,5,55,50,5,0,0,0,129,63,66,112,59,53,0,0,0
"42805","1005303051","10","05","303","051","10953","MALDONADO","PLAYA GRANDE","N/A","N/A",29,5,24,29,5,24,0,0,0,10,5,5,10,5,5,0,0,0
"42806","0308007011","03","08","007","011","03725","CANELONES","ESTACION LA FLORESTA","N/A","N/A",5,5,0,5,5,0,0,0,0,19,14,5,19,14,5,0,0,0
"42807","0327115413","03","27","115","413","03322","CANELONES","PANDO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42808","1001110003","10","01","110","003","10021","MALDONADO","PUNTA DEL ESTE","N/A","N/A",5,3,2,5,3,2,0,0,0,7,3,4,6,3,3,0,0,0
"42809","1507203854","15","07","203","854","15971","SALTO","GUAVIYU DE ARAPEY","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42810","1503605869","15","03","605","869","15120","SALTO","SALTO","N/A","N/A",21,19,2,21,19,2,0,0,0,59,35,24,59,35,24,0,0,0
"42811","1001405020","10","01","405","020","10021","MALDONADO","PUNTA DEL ESTE","N/A","N/A",154,28,126,151,28,123,3,0,3,51,29,22,50,29,21,0,0,0
"42812","1602203002","16","02","203","002","16621","SAN JOSE","RODRIGUEZ","N/A","N/A",13,13,0,13,13,0,0,0,0,23,13,10,23,13,10,0,0,0
"42813","1503214875","15","03","214","875","15120","SALTO","SALTO","N/A","N/A",18,17,1,18,17,1,0,0,0,38,17,21,38,17,21,0,0,0
"42814","1409002011","14","09","002","011","14622","ROCHA","VELAZQUEZ","N/A","N/A",14,4,10,14,4,10,0,0,0,14,4,10,11,4,7,0,0,0
"42815","1105010850","11","05","010","850","11828","PAYSANDU","PIÑERA","N/A","N/A",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"42816","1506001610","15","06","001","610","15721","SALTO","FERNANDEZ","N/A","N/A",1,1,0,1,1,0,0,0,0,3,2,1,3,2,1,0,0,0
"42817","0317065005","03","17","065","005","03726","CANELONES","LAS TOSCAS","N/A","N/A",29,18,11,28,18,10,1,0,1,35,18,17,35,18,17,0,0,0
"42818","1005203041","10","05","203","041","10953","MALDONADO","PLAYA GRANDE","N/A","N/A",20,9,11,20,9,11,0,0,0,17,7,10,17,7,10,0,0,0
"42819","1602203007","16","02","203","007","16621","SAN JOSE","RODRIGUEZ","N/A","N/A",25,23,2,25,23,2,0,0,0,57,31,26,53,29,24,0,0,0
"42820","1001061018","10","01","061","018","10021","MALDONADO","PUNTA DEL ESTE","N/A","N/A",1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0
"42821","1404217613","14","04","217","613","14921","ROCHA","AGUAS DULCES","N/A","N/A",26,7,19,26,7,19,0,0,0,12,6,6,12,6,6,0,0,0
"42822","1007006007","10","07","006","007","10939","MALDONADO","FARO DE JOSE IGNACIO","N/A","N/A",10,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"42823","1005303053","10","05","303","053","10953","MALDONADO","PLAYA GRANDE","N/A","N/A",15,1,14,15,1,14,0,0,0,1,0,1,1,0,1,0,0,0
"42824","0327115404","03","27","115","404","03322","CANELONES","PANDO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42825","1508006855","15","08","006","855","15943","SALTO","TERMAS DEL ARAPEY","N/A","N/A",4,3,1,4,3,1,0,0,0,8,2,6,8,2,6,0,0,0
"42826","1501008852","15","01","008","852","15120","SALTO","SALTO","N/A","N/A",13,12,1,13,12,1,0,0,0,31,13,18,25,12,13,0,0,0
"42827","1007006011","10","07","006","011","10939","MALDONADO","FARO DE JOSE IGNACIO","N/A","N/A",6,0,6,6,0,6,0,0,0,1,0,1,0,0,0,0,0,0
"42828","1006511858","10","06","511","858","10982","MALDONADO","SANTA MONICA","N/A","N/A",9,2,7,9,2,7,0,0,0,6,4,2,6,4,2,0,0,0
"42829","1005307056","10","05","307","056","10954","MALDONADO","PLAYA HERMOSA","N/A","N/A",24,7,17,24,7,17,0,0,0,11,6,5,11,6,5,0,0,0
"42830","1005307074","10","05","307","074","10954","MALDONADO","PLAYA HERMOSA","N/A","N/A",25,4,21,25,4,21,0,0,0,8,5,3,8,5,3,0,0,0
"42831","1005013006","10","05","013","006","10931","MALDONADO","CERROS AZULES","N/A","N/A",13,12,1,13,12,1,0,0,0,29,13,16,28,13,15,0,0,0
"42832","0403208400","04","03","208","400","04949","CERRO LARGO","LAGO MERIN","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42833","0901215035","09","01","215","035","09220","LAVALLEJA","MINAS","N/A","N/A",14,12,2,14,12,2,0,0,0,30,12,18,30,12,18,0,0,0
"42834","1006313671","10","06","313","671","10973","MALDONADO","BALNEARIO BUENOS AIRES","N/A","N/A",31,21,10,31,21,10,0,0,0,55,29,26,54,29,25,0,0,0
"42835","1002108041","10","02","108","041","10321","MALDONADO","SAN CARLOS","N/A","N/A",21,19,2,21,19,2,0,0,0,52,26,26,41,23,18,0,0,0
"42836","1003203022","10","03","203","022","10523","MALDONADO","PIRIAPOLIS","N/A","N/A",7,3,4,7,3,4,0,0,0,9,4,5,9,4,5,0,0,0
"42837","1003004400","10","03","004","400","10523","MALDONADO","PIRIAPOLIS","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42838","0514108401","05","14","108","401","05323","COLONIA","JUAN LACAZE","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42839","1102004003","11","02","004","003","11723","PAYSANDU","PORVENIR","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42840","1002206027","10","02","206","027","10321","MALDONADO","SAN CARLOS","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42841","0308118402","03","08","118","402","03925","CANELONES","BELLO HORIZONTE","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42842","1112018019","11","12","018","019","11120","PAYSANDU","PAYSANDU","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42843","1410310875","14","10","310","875","14722","ROCHA","LA PALOMA","N/A","N/A",2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"42844","1003001016","10","03","001","016","10523","MALDONADO","PIRIAPOLIS","N/A","N/A",36,17,19,36,17,19,0,0,0,36,19,17,36,19,17,0,0,0
"42845","0317164042","03","17","164","042","03726","CANELONES","LAS TOSCAS","N/A","N/A",30,29,1,30,29,1,0,0,0,70,39,31,68,39,29,0,0,0
"42846","1002013861","10","02","013","861","10321","MALDONADO","SAN CARLOS","N/A","N/A",6,2,4,6,2,4,0,0,0,3,2,1,2,1,1,0,0,0
"42847","0510105861","05","10","105","861","05421","COLONIA","NUEVA HELVECIA","N/A","N/A",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"42848","0314204866","03","14","204","866","03629","CANELONES","SAN JACINTO","N/A","N/A",14,14,0,14,14,0,0,0,0,26,11,15,26,11,15,0,0,0
"42849","0510105859","05","10","105","859","05421","COLONIA","NUEVA HELVECIA","N/A","N/A",15,14,1,15,14,1,0,0,0,34,18,16,34,18,16,0,0,0
"42850","0801028874","08","01","028","874","08220","FLORIDA","FLORIDA","N/A","N/A",4,4,0,4,4,0,0,0,0,4,3,1,4,3,1,0,0,0
"42851","1006114811","10","06","114","811","10934","MALDONADO","EL CHORRO","N/A","N/A",19,0,19,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0
"42852","1002013412","10","02","013","412","10321","MALDONADO","SAN CARLOS","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42853","0308145876","03","08","145","876","03946","CANELONES","JAUREGUIBERRY","N/A","N/A",8,1,7,8,1,7,0,0,0,1,0,1,1,0,1,0,0,0
"42854","1510103002","15","10","103","002","15900","SALTO","RURAL","N/A","N/A",3,3,0,3,3,0,0,0,0,4,1,3,4,1,3,0,0,0
"42855","1002013622","10","02","013","622","10321","MALDONADO","SAN CARLOS","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42856","0801532850","08","01","532","850","08993","FLORIDA","LA MACANA","N/A","N/A",8,7,1,8,7,1,0,0,0,26,11,15,26,11,15,0,0,0
"42857","1003211402","10","03","211","402","10523","MALDONADO","PIRIAPOLIS","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42858","1003210042","10","03","210","042","10523","MALDONADO","PIRIAPOLIS","N/A","N/A",18,16,2,18,16,2,0,0,0,27,15,12,26,15,11,0,0,0
"42859","1003210040","10","03","210","040","10523","MALDONADO","PIRIAPOLIS","N/A","N/A",7,4,3,7,4,3,0,0,0,13,6,7,13,6,7,0,0,0
"42860","1503011011","15","03","011","011","15722","SALTO","SAN ANTONIO","N/A","N/A",15,12,3,15,12,3,0,0,0,36,22,14,36,22,14,0,0,0
"42861","1003210028","10","03","210","028","10523","MALDONADO","PIRIAPOLIS","N/A","N/A",10,8,2,10,8,2,0,0,0,18,9,9,18,9,9,0,0,0
"42862","1003221854","10","03","221","854","10959","MALDONADO","PUNTA NEGRA","N/A","N/A",14,11,3,14,11,3,0,0,0,23,9,14,23,9,14,0,0,0
"42863","0317061602","03","17","061","602","03621","CANELONES","ATLANTIDA","N/A","N/A",20,19,1,20,19,1,0,0,0,46,22,24,46,22,24,0,0,0
"42864","0306106403","03","06","106","403","03527","CANELONES","SAUCE","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42865","1405810808","14","05","810","808","14941","ROCHA","LA ESMERALDA","N/A","N/A",5,1,4,5,1,4,0,0,0,1,1,0,1,1,0,0,0,0
"42866","1007605604","10","07","605","604","10985","MALDONADO","ARENAS DE JOSE IGNACIO","N/A","N/A",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"42867","1006313673","10","06","313","673","10973","MALDONADO","BALNEARIO BUENOS AIRES","N/A","N/A",32,24,8,32,24,8,0,0,0,54,28,26,53,27,26,0,0,0
"42868","1106006607","11","06","006","607","11695","PAYSANDU","TAMBORES","N/A","N/A",4,3,1,4,3,1,0,0,0,8,3,5,8,3,5,0,0,0
"42869","1002106863","10","02","106","863","10321","MALDONADO","SAN CARLOS","N/A","N/A",10,8,2,10,8,2,0,0,0,20,11,9,20,11,9,0,0,0
"42870","1005109001","10","05","109","001","10900","MALDONADO","RURAL","N/A","N/A",44,4,40,44,4,40,0,0,0,8,4,4,8,4,4,0,0,0
"42871","1508101401","15","08","101","401","15522","SALTO","BELEN","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42872","1101224852","11","01","224","852","11120","PAYSANDU","PAYSANDU","N/A","N/A",8,8,0,8,8,0,0,0,0,30,15,15,30,15,15,0,0,0
"42873","0317164504","03","17","164","504","03726","CANELONES","LAS TOSCAS","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42874","0306106867","03","06","106","867","03527","CANELONES","SAUCE","N/A","N/A",16,16,0,16,16,0,0,0,0,42,22,20,42,22,20,0,0,0
